name,tier,life,boss,sprite,w,h,scale,cur,in_scope,keep_reason,cls,prop_scale,prop,reason,eyes
Orah,Uncommon,20,False,sprites/enemy/humanoid/kor/mineguard.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/kor folder,False
Orthion,Uncommon,20,False,sprites/enemy/humanoid/human/soldier/cathar.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/soldier folder,False
Orthodoxy Angel,Uncommon,19,False,sprites/enemy/aberration/phyrexian/phyrexianangel.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,art 16px vs 16px person (x1.00),True
Orthodoxy Duelist,Uncommon,16,False,sprites/enemy/aberration/phyrexian/phyrexianduelist.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,art 16px vs 16px person (x1.00),True
Orvar,Common,12,False,sprites/enemy/undead/ghost.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,undead folder,False
Orysa,Uncommon,22,False,sprites/enemy/humanoid/merfolk/kiora.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/merfolk folder,False
Orzhov Cleric,Uncommon,20,False,sprites/enemy/humanoid/human/cleric/cleric_orzhov.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/cleric folder,False
Oura,Rare,80,False,sprites/enemy/fey/dimirfaerie.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,"art 16px vs 16px person (x1.00), life 80",True
Oviya,Uncommon,17,False,sprites/enemy/humanoid/human/wizard/green_wiz2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/wizard folder,False
Ozox,Uncommon,18,False,sprites/enemy/undead/skeleton_2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,undead folder,False
Padeem,Mythic,44,False,sprites/enemy/humanoid/merfolk/merfolk.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/merfolk folder,False
Pashalik Mons,Uncommon,31,False,sprites/enemy/humanoid/goblin/goblin.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/goblin folder,False
Paul McCabe '97,Common,25,False,sprites/enemy/humanoid/human/wizard/red_wiz2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/wizard folder,False
Peer Kroger '03,Uncommon,25,False,sprites/enemy/humanoid/human/wizard/black_wizard.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/wizard folder,False
Phabine,Rare,20,False,sprites/enemy/humanoid/leonin/lion_2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/leonin folder,False
Phenax,Rare,40,False,sprites/enemy/undead/lich_2.atlas,16,16,3.0,48.0,False,on grid,Person,1.0,16.0,"undead folder, moves 67%",True
Phoenix,Mythic,47,False,sprites/enemy/elemental/phoenix.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,"art 16px vs 16px person (x1.00), life 47",True
Phyrexian Renegade,Rare,30,False,sprites/enemy/heroes/phyrexian_m.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,heroes folder,False
Phyrexian Wanderer,Common,12,False,sprites/enemy/heroes/phyrexian_f.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,heroes folder,False
Pia Nalaar,Rare,20,False,sprites/enemy/humanoid/human/shaman/chandra.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/shaman folder,False
Pirate,Uncommon,16,False,sprites/enemy/humanoid/human/rogue/pirate.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/rogue folder,False
Pirate 2,Rare,16,False,sprites/enemy/humanoid/human/rogue/pirate2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/rogue folder,False
Pirate 3,Rare,16,False,sprites/enemy/humanoid/human/rogue/pirate3.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/rogue folder,False
Pirate Captain,Rare,25,False,sprites/enemy/humanoid/human/rogue/pirate_captain.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/rogue folder,False
Pirate Captain 2,Common,11,False,sprites/enemy/humanoid/human/rogue/pirate3.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/rogue folder,False
Pitchfork Farmer,Common,12,False,sprites/enemy/basic/humanoid/pitchfork_farmer.atlas,32,20,0.8,16.0,False,on grid,Person,0.8,16.0,basic/humanoid folder,False
Plagon,Uncommon,60,False,sprites/enemy/beast/ocean/octopus.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,"art 16px vs 16px person (x1.00), life 60",True
Plargg,Rare,20,False,sprites/enemy/humanoid/human/wizard/red_wiz3.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/wizard folder,False
Plateau Dweller of Rith,Rare,20,False,sprites/enemy/humanoid/human/wizard/red_wiz2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/wizard folder,False
Pol Jamaar,Uncommon,22,False,sprites/enemy/humanoid/human/wizard/mage_2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/wizard folder,False
Priest Fanatic,Mythic,53,False,sprites/enemy/humanoid/human/cleric/fanatic_priest.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,"humanoid/human/cleric folder, life 53",True
Qala,Uncommon,21,False,sprites/enemy/humanoid/leonin/lion.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/leonin folder,False
Radha,Uncommon,20,False,sprites/enemy/humanoid/elf/hunter.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/elf folder,False
Raff,Rare,20,False,sprites/enemy/humanoid/human/cleric/monk_3.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/cleric folder,False
Rafiq,Uncommon,40,False,sprites/enemy/humanoid/knight.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid folder,False
Rakdos Devil,Uncommon,11,False,sprites/enemy/fiend/juggler.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,"art 16px vs 16px person (x1.00), tagged humanoid",True
Rakdos Wizard,Rare,25,False,sprites/enemy/humanoid/human/wizard/rakdos_wiz.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/wizard folder,False
Ral,Rare,20,False,sprites/enemy/humanoid/human/wizard/geistmage.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/wizard folder,False
Ramirez,Uncommon,20,False,sprites/enemy/humanoid/human/rogue/pirate.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/rogue folder,False
Randy Buehler '98,Common,23,False,sprites/enemy/humanoid/human/wizard/archmage.atlas,32,32,1.0,32.0,False,on grid,Person,0.5,16.0,"humanoid/human/wizard folder, moves 50%",True
Rankle,Uncommon,22,False,sprites/enemy/fey/dimirfaerie.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,art 16px vs 16px person (x1.00),True
Raphael Levy '02,Uncommon,25,False,sprites/enemy/humanoid/human/wizard/green_wiz1.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/wizard folder,False
Rashmi,Rare,30,False,sprites/enemy/humanoid/elf/green_wiz3.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/elf folder,False
Rasputin,Rare,30,False,sprites/enemy/humanoid/human/wizard/red_wiz2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/wizard folder,False
Ratadrabik,Uncommon,30,False,sprites/enemy/undead/lich.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,undead folder,False
Rayami,Uncommon,20,False,sprites/enemy/undead/deathknightidle.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,undead folder,False
Reassembling Skeleton,Common,11,False,sprites/enemy/undead/skeleton.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,undead folder,False
Recruiter Sliver,Uncommon,30,False,sprites/enemy/aberration/sliver_black.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,art 16px vs 16px person (x1.00),True
Red Beast,Mythic,50,False,sprites/enemy/monstrosity/basilisk_2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,"art 16px vs 16px person (x1.00), life 50",True
Red Dragonkin Renegade,Mythic,44,False,sprites/enemy/heroes/dragonkin_r.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,heroes folder,False
Red Dwende,Common,10,False,sprites/enemy/basic/spirit/red_dwende.atlas,10,12,1.0,12.0,False,"critter, deliberate",Person,1.33,16.0,basic/spirit folder,False
Red-Cloak Duelist,Common,11,False,sprites/enemy/basic/humanoid/red_cloak_duelist.atlas,12,13,1.0,13.0,False,"critter, deliberate",Person,1.23,16.0,basic/humanoid folder,False
Redshift,Rare,30,False,sprites/enemy/humanoid/goblin/wolf_rider_2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/goblin folder,False
Reidane,Rare,26,False,sprites/enemy/celestial/angel_2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,art 16px vs 16px person (x1.00),True
Reveka,Uncommon,18,False,sprites/enemy/humanoid/human/wizard/mage.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/wizard folder,False
Reyav,Uncommon,20,False,sprites/enemy/humanoid/dwarf/miner.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/dwarf folder,False
Reyhan and Ishai,Rare,40,False,sprites/enemy/humanoid/aven/falconheadedaven.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/aven folder,False
Rhonas,Rare,27,False,sprites/enemy/humanoid/viashino/dreamwalker_2.atlas,16,16,2.0,32.0,False,on grid,Person,1.0,16.0,"humanoid/viashino folder, moves 50%",True
Rhys,Rare,30,False,sprites/enemy/fey/satyr.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,art 16px vs 16px person (x1.00),True
Ria Ivor,Uncommon,30,False,sprites/enemy/humanoid/human/knight/death_knight.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/knight folder,False
Rielle,Uncommon,30,False,sprites/enemy/humanoid/elf/shaman.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/elf folder,False
Rigo,Uncommon,20,False,sprites/enemy/humanoid/leonin/lion.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/leonin folder,False
Riku,Rare,40,False,sprites/enemy/humanoid/human/wizard/geistmage.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/wizard folder,False
Rishkar,Common,11,False,sprites/enemy/humanoid/human/warrior/bearguard.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/warrior folder,False
Rivaz,Rare,30,False,sprites/enemy/humanoid/viashino/dreamwalker_2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/viashino folder,False
Rocco,Rare,20,False,sprites/enemy/fiend/tibalt.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,art 16px vs 16px person (x1.00),True
Rogue,Uncommon,11,False,sprites/enemy/humanoid/human/rogue/rogue.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/rogue folder,False
Rona,Uncommon,30,False,sprites/enemy/humanoid/elf/shaman.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/elf folder,False
Rothga,Rare,30,False,sprites/enemy/aberration/phyrexian/copperhostbrutalizer.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,art 16px vs 16px person (x1.00),True
Rowan,Rare,40,False,sprites/enemy/humanoid/human/shaman/chandra.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/shaman folder,False
Roxanne,Rare,30,False,sprites/enemy/humanoid/leonin/lion_2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/leonin folder,False
Royal Scarab,Common,12,False,sprites/enemy/basic/undead/royal_scarab.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,basic/undead folder,False
Royal Sentinel,Rare,20,False,sprites/enemy/undead/royalsentinel.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,undead folder,False
Rukarumel,Uncommon,40,False,sprites/enemy/humanoid/human/wizard/corrupted_greenwiz.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/wizard folder,False
Runo,Uncommon,30,False,sprites/enemy/humanoid/human/warlock/high_cultist.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/warlock folder,False
Rusko,Rare,30,False,sprites/enemy/humanoid/human/wizard/enchanter.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/wizard folder,False
Saheeli,Uncommon,20,False,sprites/enemy/humanoid/elf/shaman.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/elf folder,False
Sai,Uncommon,19,False,sprites/enemy/humanoid/human/wizard/teferi.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/wizard folder,False
Saint Elenda,Rare,31,False,sprites/enemy/humanoid/paladin_2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid folder,False
Sakashima,Mythic,53,False,sprites/enemy/undead/doppelganger.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,"undead folder, life 53",True
Sami,Uncommon,20,False,sprites/enemy/humanoid/human/bard/humanbard.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/bard folder,False
Sand Ghoul,Uncommon,21,False,sprites/enemy/undead/sandghoul.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,undead folder,False
Sand Golem,Common,12,False,sprites/enemy/elemental/sandelemental.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,"art 16px vs 16px person (x1.00), tagged humanoid",True
Santa,Rare,33,False,sprites/enemy/humanoid/human/wizard/red_wiz2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/wizard folder,False
Santa (Elite),Common,30,False,sprites/enemy/humanoid/human/wizard/red_wiz2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/wizard folder,False
Sarkhan,Rare,30,False,sprites/enemy/humanoid/human/wizard/red_wiz3.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/wizard folder,False
Saryth,Rare,29,False,sprites/enemy/humanoid/elf/shaman_2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/elf folder,False
Saskia,Rare,50,False,sprites/enemy/humanoid/elf/shaman_2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,"humanoid/elf folder, life 50",True
Satoru,Rare,30,False,sprites/enemy/humanoid/human/rogue/rogue.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/rogue folder,False
Satya,Rare,40,False,sprites/enemy/humanoid/human/wizard/geistmage.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/wizard folder,False
Satyr,Common,12,False,sprites/enemy/fey/satyr.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,"art 16px vs 16px person (x1.00), tagged humanoid",True
Satyr Grove Guardian,Uncommon,15,False,sprites/enemy/fey/satyr_2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,"art 16px vs 16px person (x1.00), tagged humanoid",True
Savra,Uncommon,20,False,sprites/enemy/humanoid/elf/elf_golgari.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/elf folder,False
Scarecrow,Uncommon,12,False,sprites/enemy/construct/scarecrow.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,art 16px vs 16px person (x1.00),True
Scrublander of Dromar,Rare,20,False,sprites/enemy/humanoid/human/wizard/white_wiz2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/wizard folder,False
Sea Monster,Uncommon,18,False,sprites/enemy/aberration/leech_2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,art 16px vs 16px person (x1.00),True
Sedris,Rare,40,False,sprites/enemy/undead/lich_3.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,undead folder,False
Selvala,Uncommon,20,False,sprites/enemy/humanoid/elf/hunter_2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/elf folder,False
Sen Triplets,Rare,30,False,sprites/enemy/humanoid/human/warlock/witch.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/warlock folder,False
Sengir,Mythic,48,False,sprites/enemy/undead/vampire.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,"undead folder, life 48",True
Sephara,Mythic,49,False,sprites/enemy/celestial/angel_1.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,"art 16px vs 16px person (x1.00), life 49",True
Sevinne,Uncommon,20,False,sprites/enemy/humanoid/human/wizard/teferi.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/wizard folder,False
Shaile,Rare,20,False,sprites/enemy/humanoid/human/wizard/black_wizard.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/wizard folder,False
Shalai and Hallar,Rare,20,False,sprites/enemy/celestial/angel_1.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,art 16px vs 16px person (x1.00),True
Shaman,Uncommon,14,False,sprites/enemy/humanoid/elf/shaman_2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/elf folder,False
Shaman of Zedruu,Rare,20,False,sprites/enemy/humanoid/viashino/pikelizard.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/viashino folder,False
Shanid,Rare,20,False,sprites/enemy/humanoid/human/knight/cavalier_2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/knight folder,False
Shanna,Rare,20,False,sprites/enemy/humanoid/elf/green_wiz3.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/elf folder,False
Shapeshifter of Shandalar,Uncommon,24,False,sprites/enemy/undead/doppelganger.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,undead folder,False
Shattergang Brothers,Uncommon,20,False,sprites/enemy/humanoid/goblin/goblin_group.atlas,32,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/goblin folder,False
Siani and Esior,Common,11,False,sprites/enemy/elemental/djinn.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,art 16px vs 16px person (x1.00),True
Sifa Grent,Mythic,80,False,sprites/enemy/humanoid/human/wizard/jaya.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,"humanoid/human/wizard folder, life 80",True
Sigardian Priest,Common,11,False,sprites/enemy/humanoid/human/cleric/monk.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/cleric folder,False
Sim Han How '02,Uncommon,25,False,sprites/enemy/humanoid/elf/druid.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/elf folder,False
Sisay,Rare,30,False,sprites/enemy/humanoid/elf/shaman.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/elf folder,False
Skaab,Common,10,False,sprites/enemy/undead/zombie_2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,undead folder,False
Skeleton,Common,12,False,sprites/enemy/undead/skeleton.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,undead folder,False
Skeleton Soldier,Common,11,False,sprites/enemy/undead/skeleton_2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,undead folder,False
Skittering Hand,Uncommon,20,False,sprites/enemy/basic/undead/skittering_hand.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,basic/undead folder,False
Slivdrazi Experiment,Rare,30,False,sprites/enemy/aberration/sliverexperiment.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,art 16px vs 16px person (x1.00),True
Sliver,Uncommon,15,False,sprites/enemy/aberration/sliver.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,art 16px vs 16px person (x1.00),True
Sliver_Black,Rare,20,False,sprites/enemy/aberration/sliver_black.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,art 16px vs 16px person (x1.00),True
Sliver_Blue,Rare,20,False,sprites/enemy/aberration/sliver_blue.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,art 16px vs 16px person (x1.00),True
Sliver_Green,Rare,20,False,sprites/enemy/aberration/sliver_green.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,art 16px vs 16px person (x1.00),True
Sliver_Red,Uncommon,20,False,sprites/enemy/aberration/sliver_red.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,art 16px vs 16px person (x1.00),True
Sliver_White,Uncommon,20,False,sprites/enemy/aberration/sliver_white.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,art 16px vs 16px person (x1.00),True
Snow Wizard,Uncommon,20,False,sprites/enemy/humanoid/human/wizard/simic_wiz.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/wizard folder,False
Sol'Kanar,Rare,20,False,sprites/enemy/fiend/akaname.atlas,24,16,1.0,16.0,False,on grid,Person,1.0,16.0,art 16px vs 16px person (x1.00),True
Solphim,Uncommon,20,False,sprites/enemy/aberration/phyrexian/drossgrimnarch.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,art 16px vs 16px person (x1.00),True
Spiked Ravager,Uncommon,20,False,sprites/enemy/fiend/spikedravager.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,"art 16px vs 16px person (x1.00), tagged humanoid",True
Spirit,Common,12,False,sprites/enemy/undead/ghost_3.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,undead folder,False
Sram,Uncommon,22,False,sprites/enemy/humanoid/dwarf/dwarfpilot.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/dwarf folder,False
Stella Lee,Rare,20,False,sprites/enemy/humanoid/elf/deftsorceress.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/elf folder,False
Strefan,Rare,30,False,sprites/enemy/undead/vampire_3.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,undead folder,False
Subira,Uncommon,28,False,sprites/enemy/humanoid/elf/shaman.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/elf folder,False
Summoner of Shandalar,Uncommon,18,False,sprites/enemy/humanoid/human/wizard/green_wiz2.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/wizard folder,False
Surrak,Rare,20,False,sprites/enemy/humanoid/human/warrior/caribou_elite.atlas,16,16,1.0,16.0,False,on grid,Person,1.0,16.0,humanoid/human/warrior folder,False
